DBAASP_id,strain_name,SMILES,MIC
ch_5073,17978,"[1, 163, 165, 163, 77, 163, 77, 145, 15, 15, 108, 114, 163, 171, 114, 163, 171, 158, 163, 60, 15, 163, 165, 163, 165, 163, 60, 165, 60, 145, 70, 114, 163, 163, 114, 163, 171, 158, 163, 163, 77, 163, 77, 15, 163, 126, 163, 15, 163, 126, 77, 70, 145, 163, 163, 172, 51, 70, 70, 51, 70, 117, 163, 77, 51, 51, 70, 2]",0
ch_5074,17978,"[1, 163, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 15, 163, 163, 172, 163, 163, 172, 15, 50, 163, 163, 114, 163, 171, 158, 163, 163, 158, 163, 163, 163, 163, 163, 70, 114, 165, 60, 51, 70, 163, 163, 165, 51, 70, 165, 2]",0
ch_5075,17978,"[1, 163, 165, 163, 114, 163, 171, 163, 163, 163, 77, 15, 163, 163, 155, 163, 114, 163, 59, 155, 163, 70, 145, 171, 2]",0
ch_5076,17978,"[1, 163, 163, 77, 163, 77, 145, 70, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 155, 163, 114, 163, 171, 155, 70, 114, 163, 77, 70, 118, 2]",0
ch_5077,17978,"[1, 163, 77, 163, 60, 145, 70, 15, 165, 172, 165, 60, 15, 70, 163, 165, 172, 15, 163, 165, 60, 15, 163, 165, 60, 70, 117, 165, 60, 60, 15, 163, 163, 163, 114, 163, 171, 165, 172, 70, 25, 60, 163, 114, 163, 77, 172, 15, 163, 165, 163, 172, 51, 70, 106, 70, 25, 2]",0
ch_5078,17978,"[1, 163, 163, 158, 15, 70, 111, 113, 163, 77, 163, 77, 15, 163, 165, 163, 15, 163, 165, 77, 70, 145, 2]",0
ch_5079,17978,"[1, 163, 60, 60, 15, 17, 47, 15, 163, 163, 15, 163, 163, 36, 172, 15, 51, 163, 163, 165, 165, 13, 70, 158, 163, 114, 163, 171, 158, 145, 70, 17, 163, 163, 77, 163, 77, 163, 15, 77, 158, 15, 70, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 77, 70, 118, 163, 77, 163, 77, 163, 77, 70, 114, 51, 70, 117, 2]",0
ch_5080,17978,"[1, 163, 163, 158, 15, 70, 163, 163, 163, 114, 163, 171, 158, 163, 163, 158, 15, 163, 163, 163, 163, 70, 25, 2]",0
ch_5081,17978,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 145, 163, 118, 163, 163, 163, 70, 70, 163, 77, 70, 165, 165, 172, 51, 70, 25, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 2]",0
ch_5082,17978,"[1, 165, 77, 145, 51, 15, 158, 172, 163, 163, 60, 145, 70, 114, 163, 163, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 165, 60, 51, 70, 70, 163, 165, 163, 163, 163, 70, 70, 2]",0
ch_5083,17978,"[1, 163, 77, 163, 77, 145, 70, 118, 163, 106, 163, 145, 70, 15, 163, 163, 163, 163, 163, 15, 165, 163, 163, 15, 51, 163, 70, 114, 163, 70, 17, 163, 70, 117, 77, 108, 70, 118, 163, 77, 51, 70, 15, 2]",0
ch_5084,17978,"[1, 163, 165, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 15, 163, 163, 163, 172, 15, 70, 165, 163, 172, 15, 163, 163, 163, 158, 15, 77, 163, 114, 163, 171, 163, 163, 77, 163, 77, 158, 77, 70, 114, 172, 15, 163, 163, 163, 165, 51, 70, 158, 2]",0
ch_5085,17978,"[1, 158, 158, 163, 163, 77, 163, 77, 15, 163, 158, 155, 158, 77, 70, 114, 163, 40, 117, 2]",0
ch_5086,17978,"[1, 163, 77, 163, 158, 163, 106, 163, 77, 70, 15, 163, 114, 163, 171, 155, 163, 114, 163, 171, 158, 70, 145, 163, 2]",0
ch_5087,17978,"[1, 165, 77, 15, 163, 165, 163, 163, 163, 106, 158, 77, 163, 77, 163, 15, 163, 126, 106, 158, 70, 117, 70, 25, 2]",0
ch_5088,17978,"[1, 163, 60, 165, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 77, 163, 15, 163, 165, 77, 70, 145, 60, 70, 106, 165, 2]",0
ch_5089,17978,"[1, 158, 163, 163, 172, 163, 163, 60, 15, 106, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 70, 15, 60, 15, 70, 163, 165, 165, 70, 108, 2]",0
ch_5090,17978,"[1, 163, 158, 15, 163, 163, 163, 163, 77, 158, 145, 70, 108, 163, 163, 172, 163, 163, 60, 15, 118, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 158, 77, 70, 114, 60, 15, 70, 163, 165, 165, 51, 70, 163, 158, 106, 51, 70, 17, 2]",0
ch_5091,17978,"[1, 163, 158, 108, 163, 114, 163, 171, 158, 15, 117, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 106, 171, 2]",1
ch_5092,17978,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 145, 163, 77, 163, 163, 163, 70, 15, 163, 77, 70, 165, 165, 172, 51, 70, 25, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 77, 163, 106, 163, 77, 70, 114, 2]",0
ch_5093,17978,"[1, 163, 163, 15, 163, 163, 163, 114, 163, 171, 158, 163, 163, 106, 158, 106, 158, 70, 15, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
ch_5094,17978,"[1, 163, 165, 172, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 145, 70, 70, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 158, 15, 163, 163, 163, 106, 70, 114, 77, 163, 77, 70, 108, 165, 163, 60, 15, 163, 163, 158, 15, 106, 163, 163, 77, 163, 77, 163, 15, 163, 36, 77, 70, 25, 163, 172, 51, 51, 15, 163, 2]",0
ch_5095,17978,"[1, 165, 77, 165, 172, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 172, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 158, 172, 15, 158, 163, 77, 163, 77, 15, 163, 165, 163, 77, 70, 25, 13, 15, 108, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 70, 117, 172, 145, 70, 70, 163, 114, 163, 171, 158, 163, 60, 15, 163, 165, 163, 77, 163, 77, 163, 77, 70, 114, 60, 51, 51, 50, 51, 70, 50, 2]",0
ch_5096,17978,"[1, 163, 165, 163, 114, 163, 171, 163, 145, 145, 15, 163, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 13, 15, 145, 163, 114, 163, 171, 158, 70, 25, 60, 145, 70, 165, 163, 114, 163, 171, 158, 163, 163, 163, 77, 163, 15, 70, 165, 163, 77, 15, 70, 165, 163, 163, 77, 70, 117, 163, 70, 77, 60, 163, 114, 163, 171, 165, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 158, 51, 70, 70, 172, 51, 51, 17, 163, 77, 163, 77, 15, 163, 165, 163, 77, 70, 25, 163, 114, 163, 171, 165, 163, 2]",0
ch_5097,17978,"[1, 165, 77, 145, 51, 165, 163, 172, 163, 163, 172, 60, 145, 70, 77, 163, 165, 163, 172, 15, 163, 165, 163, 158, 70, 17, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 165, 51, 70, 25, 158, 60, 163, 163, 158, 15, 117, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 158, 2]",0
ch_5098,17978,"[1, 163, 163, 158, 163, 114, 163, 171, 163, 60, 163, 77, 60, 15, 77, 158, 163, 114, 163, 171, 163, 163, 163, 165, 163, 163, 70, 114, 60, 15, 70, 163, 165, 165, 70, 50, 2]",0
ch_5099,17978,"[1, 163, 163, 165, 163, 114, 163, 171, 163, 163, 106, 158, 163, 15, 163, 158, 77, 15, 70, 163, 105, 163, 106, 163, 40, 158, 70, 17, 2]",0
ch_5100,17978,"[1, 163, 165, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 163, 114, 163, 171, 158, 158, 2]",0
ch_5101,17978,"[1, 163, 165, 163, 77, 163, 77, 145, 51, 51, 158, 163, 114, 163, 171, 158, 172, 163, 163, 172, 15, 50, 163, 163, 158, 163, 114, 163, 171, 163, 158, 163, 163, 165, 163, 163, 70, 114, 165, 60, 51, 70, 163, 163, 165, 163, 77, 51, 70, 77, 2]",0
ch_5102,17978,"[1, 163, 172, 15, 70, 163, 165, 158, 163, 172, 15, 163, 163, 172, 145, 70, 70, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 36, 165, 163, 77, 163, 15, 17, 163, 118, 163, 158, 15, 163, 163, 163, 77, 163, 77, 70, 158, 108, 51, 70, 118, 114, 163, 171, 171, 2]",0
ch_5103,17978,"[1, 163, 158, 163, 106, 163, 145, 15, 25, 108, 114, 163, 171, 114, 163, 171, 158, 163, 60, 15, 163, 165, 163, 165, 163, 60, 165, 60, 145, 70, 145, 163, 163, 114, 163, 171, 158, 163, 163, 158, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 163, 163, 70, 158, 163, 163, 172, 51, 70, 15, 51, 70, 158, 77, 51, 51, 51, 2]",0
ch_5104,17978,"[1, 163, 89, 15, 163, 163, 15, 163, 163, 163, 163, 163, 163, 172, 158, 163, 114, 163, 171, 60, 163, 172, 145, 70, 163, 163, 114, 163, 171, 158, 163, 163, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 172, 15, 118, 163, 77, 163, 77, 163, 15, 15, 165, 163, 163, 165, 77, 70, 117, 158, 51, 70, 117, 163, 51, 70, 118, 171, 2]",0
ch_5105,17978,"[1, 163, 77, 155, 19, 114, 106, 77, 1858, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 163, 114, 163, 171, 165, 70, 77, 2]",0
ch_5106,17978,"[1, 163, 163, 165, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 163, 77, 158, 106, 158, 70, 15, 163, 163, 163, 163, 114, 163, 171, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 172, 51, 70, 51, 163, 2]",0
ch_5107,17978,"[1, 165, 77, 15, 25, 158, 163, 163, 163, 70, 70, 163, 106, 155, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 165, 70, 114, 2]",0
ch_5108,17978,"[1, 163, 158, 15, 163, 163, 163, 163, 77, 158, 145, 70, 108, 163, 163, 60, 163, 163, 60, 15, 118, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 158, 77, 70, 114, 172, 15, 70, 163, 165, 165, 51, 70, 163, 158, 106, 51, 70, 17, 2]",0
ch_5109,17978,"[1, 163, 158, 163, 163, 158, 145, 51, 118, 163, 114, 163, 171, 163, 60, 163, 163, 172, 60, 145, 70, 77, 163, 165, 163, 172, 15, 163, 165, 163, 158, 70, 17, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 15, 163, 126, 77, 70, 25, 165, 51, 70, 25, 163, 163, 51, 70, 108, 2]",0
ch_5110,17978,"[1, 163, 163, 163, 158, 163, 114, 163, 171, 158, 163, 60, 15, 163, 163, 60, 15, 70, 165, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 145, 70, 163, 158, 108, 114, 163, 171, 114, 163, 171, 163, 163, 15, 163, 36, 15, 163, 36, 36, 77, 163, 77, 70, 118, 165, 163, 172, 51, 70, 77, 163, 2]",0
ch_5111,17978,"[1, 163, 165, 163, 163, 114, 163, 171, 158, 163, 172, 15, 163, 163, 172, 15, 70, 165, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 145, 70, 163, 158, 163, 114, 163, 171, 163, 77, 163, 77, 15, 70, 165, 163, 163, 77, 70, 145, 77, 163, 77, 70, 50, 165, 163, 172, 51, 70, 108, 163, 2]",0
ch_5112,17978,"[1, 165, 77, 145, 70, 118, 163, 60, 163, 77, 60, 15, 118, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 163, 106, 70, 114, 60, 15, 70, 163, 165, 165, 51, 70, 163, 158, 163, 163, 163, 77, 163, 106, 163, 77, 70, 114, 2]",0
ch_5113,17978,"[1, 163, 165, 163, 77, 163, 77, 15, 117, 165, 163, 163, 163, 114, 163, 171, 158, 158, 163, 77, 70, 106, 2]",0
ch_5114,17978,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 163, 112, 163, 77, 70, 25, 165, 172, 51, 70, 70, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 2]",1
ch_5115,17978,"[1, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 172, 163, 77, 60, 15, 165, 158, 163, 114, 163, 171, 163, 163, 163, 70, 70, 172, 15, 70, 163, 165, 165, 70, 77, 2]",0
ch_5116,17978,"[1, 163, 165, 163, 77, 163, 77, 145, 114, 163, 108, 114, 163, 171, 114, 163, 171, 158, 15, 163, 163, 163, 172, 165, 163, 77, 145, 70, 15, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 163, 77, 163, 77, 51, 70, 51, 163, 114, 163, 171, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 60, 51, 70, 118, 163, 163, 15, 70, 165, 163, 77, 51, 51, 77, 2]",0
ch_5117,17978,"[1, 163, 165, 163, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 172, 15, 106, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 165, 163, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 51, 70, 114, 114, 163, 171, 171, 2]",0
ch_5118,17978,"[1, 163, 163, 15, 163, 163, 158, 163, 114, 163, 171, 158, 60, 163, 77, 172, 15, 108, 163, 163, 114, 163, 171, 158, 163, 163, 158, 163, 163, 163, 163, 70, 15, 165, 172, 70, 50, 163, 165, 2]",0
ch_5119,17978,"[1, 163, 165, 163, 77, 163, 77, 145, 70, 51, 163, 77, 15, 163, 163, 165, 163, 77, 163, 77, 15, 163, 126, 163, 77, 70, 165, 70, 25, 163, 77, 70, 50, 2]",0
ch_5120,17978,"[1, 163, 163, 77, 163, 77, 163, 15, 118, 158, 163, 114, 163, 171, 163, 114, 163, 171, 158, 163, 163, 163, 165, 77, 70, 108, 2]",0
ch_5121,17978,"[1, 163, 165, 163, 106, 158, 15, 163, 163, 163, 77, 70, 114, 163, 106, 155, 163, 114, 163, 59, 158, 70, 114, 163, 2]",0
ch_5122,17978,"[1, 165, 77, 145, 51, 158, 163, 172, 163, 163, 172, 60, 145, 70, 118, 163, 165, 163, 172, 15, 163, 165, 163, 158, 70, 17, 163, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 165, 51, 70, 145, 158, 163, 163, 158, 163, 163, 163, 163, 70, 15, 2]",0
ch_5123,17978,"[1, 163, 163, 15, 163, 163, 15, 163, 163, 60, 163, 165, 163, 114, 163, 171, 172, 145, 70, 165, 158, 163, 114, 163, 171, 165, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 70, 106, 163, 163, 77, 163, 172, 145, 70, 15, 163, 163, 114, 163, 171, 158, 60, 15, 70, 163, 165, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 114, 163, 171, 158, 51, 51, 77, 2]",0
ch_5124,17978,"[1, 163, 163, 163, 163, 77, 163, 114, 163, 171, 158, 158, 77, 158, 77, 70, 15, 155, 70, 117, 2]",0
ch_5125,17978,"[1, 163, 165, 163, 77, 163, 77, 163, 77, 70, 114, 163, 158, 163, 114, 163, 171, 163, 172, 163, 60, 163, 77, 163, 15, 77, 158, 163, 114, 163, 171, 163, 77, 163, 77, 158, 77, 70, 114, 77, 163, 77, 70, 118, 165, 60, 51, 70, 163, 60, 15, 70, 163, 165, 165, 51, 70, 145, 2]",0
ch_5126,17978,"[1, 163, 163, 77, 163, 77, 163, 145, 51, 50, 108, 114, 163, 171, 114, 163, 171, 158, 163, 60, 15, 163, 165, 163, 165, 163, 60, 165, 172, 145, 70, 163, 163, 163, 114, 163, 171, 158, 163, 163, 163, 158, 163, 163, 165, 163, 163, 70, 114, 163, 163, 172, 51, 70, 70, 51, 70, 117, 77, 51, 51, 70, 2]",0
ch_5127,17978,"[1, 165, 59, 114, 163, 171, 145, 51, 25, 158, 163, 163, 60, 163, 163, 172, 145, 70, 51, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 15, 163, 126, 77, 70, 25, 172, 15, 70, 163, 165, 165, 51, 70, 70, 163, 77, 163, 77, 163, 15, 163, 36, 77, 70, 25, 2]",0
ch_5128,17978,"[1, 163, 165, 163, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 172, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 51, 70, 17, 114, 163, 171, 171, 2]",0
ch_5129,17978,"[1, 163, 163, 114, 163, 171, 158, 163, 163, 163, 163, 172, 158, 163, 114, 163, 171, 172, 163, 60, 15, 158, 163, 114, 163, 171, 158, 163, 163, 163, 163, 163, 158, 60, 15, 118, 163, 77, 163, 77, 163, 15, 15, 165, 163, 163, 165, 77, 70, 117, 158, 51, 70, 145, 163, 51, 70, 106, 171, 2]",0
ch_5130,17978,"[1, 165, 77, 15, 163, 165, 163, 77, 163, 77, 15, 106, 158, 163, 163, 106, 155, 163, 114, 163, 171, 158, 40, 25, 163, 77, 70, 77, 165, 2]",0
ch_5131,17978,"[1, 163, 163, 106, 163, 15, 108, 163, 108, 163, 163, 77, 163, 77, 15, 163, 126, 163, 77, 70, 25, 126, 77, 108, 70, 108, 2]",0
ch_5132,17978,"[1, 165, 158, 19, 106, 1858, 106, 165, 158, 77, 70, 15, 163, 77, 163, 77, 158, 77, 70, 114, 2]",0
ch_5133,17978,"[1, 163, 163, 158, 163, 114, 163, 59, 155, 163, 77, 163, 77, 163, 77, 70, 114, 70, 117, 2]",0
ch_5134,17978,"[1, 158, 163, 106, 158, 106, 158, 70, 15, 163, 163, 114, 163, 171, 165, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
ch_5135,17978,"[1, 158, 163, 114, 163, 171, 158, 163, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 13, 15, 145, 163, 114, 163, 171, 158, 70, 25, 60, 145, 70, 70, 163, 114, 163, 171, 158, 163, 106, 163, 77, 163, 77, 163, 77, 70, 114, 108, 70, 17, 60, 163, 114, 163, 171, 165, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 158, 51, 70, 70, 172, 51, 51, 15, 163, 77, 163, 77, 163, 77, 70, 114, 165, 163, 163, 165, 2]",0
ch_5136,17978,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 15, 17, 163, 118, 163, 158, 15, 163, 163, 163, 77, 158, 77, 70, 158, 165, 172, 51, 70, 25, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 15, 163, 36, 77, 70, 25, 2]",0
ch_5137,17978,"[1, 163, 158, 163, 114, 163, 171, 163, 60, 163, 163, 172, 60, 145, 70, 118, 163, 165, 163, 172, 15, 163, 165, 163, 158, 70, 17, 163, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 165, 51, 70, 145, 2]",0
ch_5138,17978,"[1, 163, 163, 163, 77, 163, 77, 163, 15, 114, 163, 15, 163, 163, 163, 77, 70, 17, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
ch_5139,17978,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 165, 163, 118, 163, 77, 163, 106, 163, 77, 70, 114, 163, 77, 70, 77, 165, 60, 51, 70, 117, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 70, 51, 2]",0
ch_5140,17978,"[1, 163, 165, 60, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 15, 77, 158, 163, 114, 163, 171, 163, 163, 163, 165, 163, 163, 70, 114, 163, 77, 70, 118, 165, 163, 172, 15, 163, 163, 158, 15, 117, 163, 163, 77, 163, 77, 158, 77, 70, 114, 163, 60, 51, 51, 70, 163, 2]",0
ch_5141,17978,"[1, 163, 60, 15, 163, 165, 60, 15, 163, 165, 172, 15, 163, 165, 172, 15, 163, 165, 19, 106, 7, 163, 114, 163, 171, 163, 77, 163, 77, 15, 25, 163, 114, 163, 171, 158, 165, 163, 77, 70, 117, 2]",0
ch_5142,17978,"[1, 158, 163, 114, 163, 171, 158, 163, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 13, 15, 145, 163, 114, 163, 171, 158, 70, 25, 60, 145, 70, 25, 163, 114, 163, 171, 158, 163, 163, 158, 15, 17, 163, 106, 163, 77, 163, 106, 70, 114, 163, 163, 70, 158, 60, 163, 114, 163, 171, 165, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 158, 51, 70, 70, 172, 51, 51, 25, 163, 77, 163, 77, 163, 77, 70, 114, 165, 163, 163, 165, 2]",0
ch_5143,17978,"[1, 163, 163, 15, 163, 163, 15, 163, 163, 165, 163, 114, 163, 171, 163, 172, 163, 163, 77, 163, 172, 145, 70, 15, 163, 163, 114, 163, 171, 158, 60, 15, 70, 163, 165, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 114, 163, 171, 158, 172, 15, 17, 163, 15, 163, 163, 15, 163, 163, 163, 163, 165, 163, 51, 70, 118, 171, 2]",0
ch_5144,17978,"[1, 163, 165, 163, 106, 158, 15, 163, 163, 163, 77, 70, 114, 163, 114, 163, 171, 158, 163, 163, 77, 165, 158, 40, 15, 2]",0
ch_5145,17978,"[1, 163, 165, 163, 114, 163, 171, 163, 163, 15, 163, 158, 163, 163, 163, 163, 163, 70, 25, 2]",0
ch_5146,17978,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 145, 163, 118, 172, 15, 163, 163, 165, 163, 77, 70, 165, 165, 60, 51, 70, 25, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
ch_5147,17978,"[1, 165, 77, 19, 114, 106, 77, 1858, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 108, 163, 158, 70, 106, 163, 163, 158, 40, 15, 2]",0
ch_5148,17978,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 17, 163, 77, 163, 106, 163, 77, 70, 114, 163, 77, 70, 158, 165, 172, 51, 70, 145, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 2]",0
ch_5149,17978,"[1, 165, 77, 145, 51, 165, 163, 60, 163, 163, 60, 172, 145, 70, 77, 163, 165, 163, 172, 15, 163, 165, 163, 158, 70, 17, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 163, 126, 163, 77, 70, 25, 165, 51, 70, 25, 158, 60, 163, 163, 158, 15, 117, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 158, 2]",0
ch_5150,17978,"[1, 163, 19, 77, 19, 114, 163, 171, 163, 77, 163, 15, 163, 126, 77, 163, 77, 70, 25, 165, 2]",0
ch_5151,17978,"[1, 163, 163, 163, 158, 163, 114, 163, 171, 158, 60, 163, 77, 60, 15, 50, 163, 163, 114, 163, 171, 158, 163, 163, 158, 15, 163, 163, 163, 163, 70, 25, 165, 172, 70, 108, 163, 165, 2]",0
ch_5152,17978,"[1, 163, 165, 163, 77, 163, 77, 145, 114, 25, 47, 15, 163, 163, 15, 163, 163, 60, 60, 145, 70, 145, 163, 163, 158, 163, 77, 15, 106, 60, 15, 163, 165, 163, 77, 163, 77, 163, 77, 70, 114, 158, 106, 70, 106, 165, 56, 145, 70, 117, 163, 114, 163, 171, 158, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 70, 108, 172, 51, 51, 70, 163, 163, 77, 51, 51, 106, 2]",0
ch_5153,17978,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 145, 163, 77, 163, 163, 163, 70, 15, 163, 77, 70, 165, 165, 172, 51, 70, 25, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 77, 163, 106, 163, 77, 70, 114, 2]",0
ch_5154,17978,"[1, 163, 165, 163, 114, 163, 171, 163, 77, 165, 172, 145, 70, 15, 165, 172, 165, 60, 15, 70, 163, 165, 172, 15, 163, 165, 60, 15, 163, 165, 60, 70, 117, 165, 172, 172, 15, 70, 163, 165, 163, 77, 60, 51, 70, 25, 70, 25, 2]",0
ch_5155,17978,"[1, 163, 163, 77, 163, 77, 145, 51, 108, 108, 13, 15, 114, 163, 114, 163, 171, 165, 163, 163, 114, 163, 171, 158, 15, 77, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 17, 172, 51, 70, 163, 163, 77, 163, 77, 15, 70, 163, 165, 163, 77, 70, 145, 30, 163, 77, 51, 51, 163, 2]",0
ch_5156,17978,"[1, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 172, 163, 163, 60, 15, 165, 158, 163, 114, 163, 171, 163, 163, 163, 70, 70, 60, 15, 70, 163, 165, 165, 70, 77, 2]",0
ch_5157,17978,"[1, 163, 165, 163, 77, 163, 77, 145, 145, 25, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 13, 15, 145, 163, 114, 163, 171, 158, 70, 25, 60, 145, 70, 165, 163, 114, 163, 171, 158, 163, 163, 163, 77, 163, 15, 70, 165, 163, 77, 15, 70, 165, 163, 163, 77, 70, 117, 163, 70, 77, 60, 163, 114, 163, 171, 165, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 17, 163, 77, 163, 77, 163, 77, 70, 114, 158, 51, 70, 70, 172, 51, 51, 17, 163, 77, 163, 77, 15, 15, 165, 163, 163, 165, 163, 77, 70, 117, 163, 77, 51, 15, 50, 2]",0
